,ID,innings,total_run,Venue,batter1,batter2,batter3,batter4,batter5,bowler1,bowler2,bowler3,bowler4
968,829717,1,50,Wankhede Stadium,RV Uthappa,G Gambhir,MK Pandey,NA,NA,Z Khan,JA Morkel,JP Duminy,NA
969,829717,2,36,Wankhede Stadium,MK Tiwary,SS Iyer,NA,NA,NA,UT Yadav,AD Russell,SP Narine,NA
970,829715,1,53,Feroz Shah Kotla,DR Smith,BB McCullum,SK Raina,NA,NA,PJ Cummins,UT Yadav,PP Chawla,NA
971,829715,2,54,Feroz Shah Kotla,RV Uthappa,G Gambhir,MK Pandey,SA Yadav,NA,IC Pandey,A Nehra,MM Sharma,R Ashwin
972,829713,1,27,Eden Gardens,V Sehwag,SE Marsh,M Vohra,WP Saha,GJ Bailey,Z Khan,JP Duminy,NM Coulter-Nile,NA
973,829713,2,41,Eden Gardens,MA Agarwal,SS Iyer,NA,NA,NA,Sandeep Sharma,SN Thakur,Anureet Singh,NA
974,829711,1,47,"MA Chidambaram Stadium, Chepauk",LMP Simmons,PA Patel,UBT Chand,NA,NA,TG Southee,DS Kulkarni,J Theron,SR Watson
975,829711,2,55,"MA Chidambaram Stadium, Chepauk",AM Rahane,SR Watson,SV Samson,NA,NA,MJ McClenaghan,SL Malinga,R Vinay Kumar,J Suchith
976,829709,1,61,Maharashtra Cricket Association Stadium,RV Uthappa,G Gambhir,AD Russell,NA,NA,MA Starc,VR Aaron,HV Patel,D Wiese
977,829709,2,62,Maharashtra Cricket Association Stadium,CH Gayle,V Kohli,AB de Villiers,Mandeep Singh,NA,PJ Cummins,UT Yadav,GB Hogg,PP Chawla
978,829707,1,76,"MA Chidambaram Stadium, Chepauk",DA Warner,S Dhawan,NA,NA,NA,MM Sharma,A Nehra,RG More,NA
979,829707,2,54,"MA Chidambaram Stadium, Chepauk",DR Smith,BB McCullum,SK Raina,F du Plessis,NA,TA Boult,B Kumar,P Kumar,MC Henriques
980,829705,1,51,Eden Gardens,LMP Simmons,PA Patel,NA,NA,NA,Sandeep Sharma,Anureet Singh,MG Johnson,AR Patel
981,829705,2,45,Eden Gardens,M Vijay,V Sehwag,GJ Maxwell,DA Miller,NA,MJ McClenaghan,SL Malinga,R Vinay Kumar,J Suchith
982,734049,1,43,M Chinnaswamy Stadium,AM Rahane,SR Watson,NA,NA,NA,Z Khan,GS Sandhu,NM Coulter-Nile,NA
983,734049,2,55,M Chinnaswamy Stadium,MA Agarwal,SS Iyer,JP Duminy,Yuvraj Singh,NA,TG Southee,DS Kulkarni,STR Binny,SR Watson
984,734047,1,37,Wankhede Stadium,DR Smith,BB McCullum,SK Raina,NA,NA,MA Starc,YS Chahal,D Wiese,HV Patel
985,734047,2,42,Wankhede Stadium,NJ Maddinson,V Kohli,AB de Villiers,KD Karthik,NA,IC Pandey,A Nehra,MM Sharma,NA
986,734045,1,55,Brabourne Stadium,RV Uthappa,G Gambhir,NA,NA,NA,B Kumar,DW Steyn,P Kumar,MC Henriques
987,734045,2,33,Brabourne Stadium,DA Warner,NV Ojha,S Dhawan,MC Henriques,EJG Morgan,UT Yadav,AD Russell,J Botha,GB Hogg
988,734043,1,44,Eden Gardens,MA Agarwal,JP Duminy,SS Iyer,KM Jadhav,NA,SL Malinga,MJ McClenaghan,R Vinay Kumar,Harbhajan Singh
989,734043,2,41,Eden Gardens,LMP Simmons,HH Pandya,PA Patel,RG Sharma,"Harbhajan Singh'
 'AT Rayudu",Z Khan,NM Coulter-Nile,AD Mathews,NA
990,734041,1,68,Wankhede Stadium,CH Gayle,V Kohli,NA,NA,NA,Sandeep Sharma,MG Johnson,Anureet Singh,NA
991,734041,2,34,Wankhede Stadium,M Vijay,M Vohra,WP Saha,GJ Maxwell,DA Miller,MA Starc,S Aravind,HV Patel,NA
992,734039,1,56,"Punjab Cricket Association Stadium, Mohali",S Dhawan,DA Warner,MC Henriques,NA,NA,DJ Hooda,CH Morris,DS Kulkarni,SR Watson
993,734039,2,36,"Punjab Cricket Association Stadium, Mohali",AM Rahane,SR Watson,SPD Smith,KK Nair,NA,B Kumar,P Kumar,I Sharma,NA
994,734037,1,44,Eden Gardens,DR Smith,BB McCullum,SK Raina,NA,NA,MJ McClenaghan,M de Lange,J Suchith,R Vinay Kumar
995,734037,2,61,Eden Gardens,LMP Simmons,PA Patel,NA,NA,NA,R Ashwin,MM Sharma,A Nehra,NA
996,734035,1,45,M Chinnaswamy Stadium,M Vijay,M Vohra,WP Saha,NA,NA,UT Yadav,AD Russell,SP Narine,J Botha
997,734035,2,57,M Chinnaswamy Stadium,RV Uthappa,G Gambhir,MK Pandey,NA,NA,Sandeep Sharma,BE Hendricks,Anureet Singh,AR Patel
998,734033,1,41,"Punjab Cricket Association Stadium, Mohali",S Dhawan,DA Warner,EJG Morgan,MC Henriques,NA,J Yadav,Z Khan,NM Coulter-Nile,NA
999,734033,2,49,"Punjab Cricket Association Stadium, Mohali",Q de Kock,SS Iyer,JP Duminy,NA,NA,B Kumar,I Sharma,Parvez Rasool,P Kumar
1000,734031,1,39,Wankhede Stadium,CH Gayle,V Kohli,AB de Villiers,NA,NA,MJ McClenaghan,SL Malinga,JJ Bumrah,J Suchith
1001,734031,2,45,Wankhede Stadium,PA Patel,LMP Simmons,RG Sharma,NA,NA,MA Starc,S Aravind,D Wiese,HV Patel
1002,734029,1,36,JSCA International Stadium Complex,DR Smith,BB McCullum,SK Raina,F du Plessis,NA,CH Morris,SR Watson,Ankit Sharma,PV Tambe
1003,734029,2,40,JSCA International Stadium Complex,AM Rahane,SR Watson,SPD Smith,NA,NA,A Nehra,MM Sharma,NA,NA
1004,734027,1,56,Eden Gardens,DA Warner,S Dhawan,NA,NA,NA,Sandeep Sharma,Anureet Singh,BE Hendricks,Gurkeerat Singh
1005,734027,2,47,Eden Gardens,M Vijay,M Vohra,WP Saha,NA,NA,B Kumar,TA Boult,I Sharma,Bipul Sharma
1006,734025,1,16,"Punjab Cricket Association Stadium, Mohali",DR Smith,BB McCullum,NA,NA,NA,S Nadeem,Z Khan,NA,NA
1007,734025,2,28,"Punjab Cricket Association Stadium, Mohali",Q de Kock,SS Iyer,JP Duminy,Yuvraj Singh,NA,IC Pandey,MM Sharma,R Ashwin,NA
1008,734023,1,72,Eden Gardens,WP Saha,M Vohra,GJ Maxwell,GJ Bailey,DA Miller,MA Starc,S Aravind,D Wiese,HV Patel
1009,734023,2,61,Eden Gardens,CH Gayle,V Kohli,AB de Villiers,Mandeep Singh,NA,Sandeep Sharma,BE Hendricks,Anureet Singh,R Dhawan
1010,734021,1,46,"Rajiv Gandhi International Stadium, Uppal",LMP Simmons,PA Patel,RG Sharma,AT Rayudu,NA,UT Yadav,M Morkel,Shakib Al Hasan,NA
1011,734021,2,50,"Rajiv Gandhi International Stadium, Uppal",RV Uthappa,G Gambhir,MK Pandey,YK Pathan,NA,SL Malinga,MJ McClenaghan,R Vinay Kumar,Harbhajan Singh
1012,734019,1,68,Feroz Shah Kotla,DA Warner,S Dhawan,MC Henriques,NA,NA,MA Starc,HV Patel,D Wiese,AB Dinda
1013,734019,2,83,Feroz Shah Kotla,CH Gayle,V Kohli,AB de Villiers,Mandeep Singh,KD Karthik,DW Steyn,B Kumar,MC Henriques,KV Sharma
1014,734017,1,41,"Sardar Patel Stadium, Motera",WP Saha,M Vohra,GJ Bailey,GJ Maxwell,Gurkeerat Singh,P Negi,IC Pandey,A Nehra,NA
1015,734017,2,47,"Sardar Patel Stadium, Motera",MEK Hussey,BB McCullum,F du Plessis,SK Raina,NA,Sandeep Sharma,BE Hendricks,Gurkeerat Singh,R Dhawan
1016,734015,1,66,"Rajiv Gandhi International Stadium, Uppal",AM Rahane,SR Watson,NA,NA,NA,Azhar Mahmood,M Morkel,UT Yadav,Shakib Al Hasan
1017,734015,2,53,"Rajiv Gandhi International Stadium, Uppal",RV Uthappa,G Gambhir,MK Pandey,YK Pathan,NA,CH Morris,BB Sran,DS Kulkarni,NA
1018,734013,1,54,JSCA International Stadium Complex,Q de Kock,SS Iyer,NA,NA,NA,MA Starc,AB Dinda,HV Patel,D Wiese
1019,734013,2,2,JSCA International Stadium Complex,V Kohli,CH Gayle,NA,NA,NA,J Yadav,Z Khan,NA,NA
1020,734011,1,29,"Sardar Patel Stadium, Motera",DA Warner,S Dhawan,EJG Morgan,MC Henriques,KL Rahul,SL Malinga,MJ McClenaghan,R Vinay Kumar,NA
1021,734011,2,38,"Sardar Patel Stadium, Motera",LMP Simmons,PA Patel,NA,NA,NA,DW Steyn,B Kumar,P Kumar,MC Henriques
1022,734009,1,48,Barabati Stadium,LMP Simmons,PA Patel,NA,NA,NA,R Ashwin,A Nehra,NA,NA
1023,734009,2,54,Barabati Stadium,DR Smith,F du Plessis,MEK Hussey,SK Raina,NA,SL Malinga,MJ McClenaghan,R Vinay Kumar,NA
1024,734007,1,41,"Rajiv Gandhi International Stadium, Uppal",CH Gayle,V Kohli,NA,NA,NA,CH Morris,JP Faulkner,DS Kulkarni,SR Watson
1025,734007,2,40,"Rajiv Gandhi International Stadium, Uppal",AM Rahane,SR Watson,SV Samson,SPD Smith,NA,MA Starc,S Aravind,HV Patel,NA
1026,734005,1,29,M Chinnaswamy Stadium,CH Gayle,V Kohli,AB de Villiers,Mandeep Singh,NA,A Nehra,R Ashwin,NA,NA
1027,734005,2,34,M Chinnaswamy Stadium,DR Smith,MEK Hussey,F du Plessis,NA,NA,MA Starc,S Aravind,HV Patel,NA
1028,734003,1,61,JSCA International Stadium Complex,LMP Simmons,PA Patel,RG Sharma,NA,NA,A Nehra,MM Sharma,R Ashwin,RA Jadeja
1029,734003,2,31,JSCA International Stadium Complex,DR Smith,MEK Hussey,SK Raina,NA,NA,SL Malinga,MJ McClenaghan,R Vinay Kumar,NA
1030,734001,1,37,"Rajiv Gandhi International Stadium, Uppal",LMP Simmons,RG Sharma,HH Pandya,JC Buttler,"AT Rayudu'
 'KA Pollard",RP Singh,I Sharma,MR Marsh,NA
1031,734001,2,57,"Rajiv Gandhi International Stadium, Uppal",AM Rahane,F du Plessis,NA,NA,NA,MJ McClenaghan,JJ Bumrah,NA,NA
1032,733999,1,35,M Chinnaswamy Stadium,MA Agarwal,Q de Kock,SS Iyer,KK Nair,SV Samson,AD Russell,UT Yadav,JW Hastings,NA
1033,733999,2,47,M Chinnaswamy Stadium,RV Uthappa,G Gambhir,NA,NA,NA,NM Coulter-Nile,Z Khan,CH Morris,NA
1034,733997,1,52,Barabati Stadium,M Vijay,M Vohra,NA,NA,NA,P Kumar,PJ Sangwan,JP Faulkner,S Ladda
1035,733997,2,57,Barabati Stadium,AJ Finch,BB McCullum,SK Raina,NA,NA,Sandeep Sharma,MG Johnson,MM Sharma,MP Stoinis
1036,733995,1,49,Wankhede Stadium,CH Gayle,V Kohli,AB de Villiers,NA,NA,A Nehra,B Kumar,Mustafizur Rahman,NA
1037,733995,2,56,Wankhede Stadium,DA Warner,S Dhawan,MC Henriques,NA,NA,AF Milne,SR Watson,Parvez Rasool,HV Patel
1038,733993,1,40,Feroz Shah Kotla,RV Uthappa,G Gambhir,MK Pandey,NA,NA,TG Southee,JJ Bumrah,MJ McClenaghan,NA
1039,733993,2,53,Feroz Shah Kotla,RG Sharma,PA Patel,HH Pandya,NA,NA,AD Russell,JW Hastings,GB Hogg,NA
1040,733991,1,57,M Chinnaswamy Stadium,AM Rahane,F du Plessis,KP Pietersen,NA,NA,P Kumar,SB Jakati,PV Tambe,DJ Bravo
1041,733991,2,62,M Chinnaswamy Stadium,AJ Finch,BB McCullum,NA,NA,NA,RP Singh,I Sharma,R Ashwin,M Ashwin
1042,733989,1,37,"Sardar Patel Stadium, Motera",M Vijay,M Vohra,SE Marsh,NA,NA,Z Khan,P Negi,CH Morris,CR Brathwaite
1043,733989,2,28,"Sardar Patel Stadium, Motera",Q de Kock,SS Iyer,SV Samson,NA,NA,Sandeep Sharma,MG Johnson,MM Sharma,AR Patel
1044,733987,1,36,Barabati Stadium,DA Warner,S Dhawan,MC Henriques,EJG Morgan,NA,M Morkel,UT Yadav,Shakib Al Hasan,NA
1045,733987,2,36,Barabati Stadium,RV Uthappa,G Gambhir,NA,NA,NA,B Kumar,BB Sran,Mustafizur Rahman,NA
1046,733985,1,31,Feroz Shah Kotla,RG Sharma,HH Pandya,PA Patel,JC Buttler,NA,P Kumar,DS Kulkarni,NA,NA
1047,733985,2,42,Feroz Shah Kotla,AJ Finch,BB McCullum,SK Raina,NA,NA,TG Southee,JJ Bumrah,MJ McClenaghan,KH Pandya
1048,733983,1,49,Wankhede Stadium,AM Rahane,F du Plessis,KP Pietersen,NA,NA,Sandeep Sharma,KJ Abbott,AR Patel,P Sahu
1049,733983,2,50,Wankhede Stadium,M Vijay,M Vohra,NA,NA,NA,I Sharma,Ankit Sharma,R Ashwin,NA
1050,733981,1,63,Feroz Shah Kotla,CH Gayle,AB de Villiers,V Kohli,NA,NA,Z Khan,CH Morris,Mohammed Shami,NA
1051,733981,2,51,Feroz Shah Kotla,Q de Kock,SS Iyer,SV Samson,KK Nair,NA,S Aravind,Parvez Rasool,SR Watson,NA
1052,733979,1,40,"Sardar Patel Stadium, Motera",MJ Guptill,AT Rayudu,PA Patel,RG Sharma,NA,B Kumar,BB Sran,MC Henriques,Mustafizur Rahman
1053,733979,2,33,"Sardar Patel Stadium, Motera",DA Warner,S Dhawan,MC Henriques,NA,NA,TG Southee,MJ McClenaghan,JJ Bumrah,Harbhajan Singh
1054,733977,1,41,M Chinnaswamy Stadium,M Vijay,M Vohra,SE Marsh,NA,NA,M Morkel,UT Yadav,Shakib Al Hasan,NA
1055,733977,2,65,M Chinnaswamy Stadium,RV Uthappa,G Gambhir,NA,NA,NA,Sandeep Sharma,KJ Abbott,MM Sharma,AR Patel
1056,733975,1,49,Feroz Shah Kotla,V Kohli,KL Rahul,AB de Villiers,NA,NA,TG Southee,MJ McClenaghan,JJ Bumrah,NA
1057,733975,2,51,Feroz Shah Kotla,RG Sharma,PA Patel,AT Rayudu,NA,NA,VR Aaron,KW Richardson,SR Watson,NA
1058,733973,1,50,Wankhede Stadium,AJ Finch,SK Raina,BB McCullum,NA,NA,B Kumar,BB Sran,Mustafizur Rahman,DJ Hooda
1059,733973,2,63,Wankhede Stadium,DA Warner,S Dhawan,NA,NA,NA,DW Steyn,P Kumar,DJ Bravo,SK Raina
1060,733971,1,48,JSCA International Stadium Complex,V Kohli,KL Rahul,AB de Villiers,NA,NA,I Sharma,NLTC Perera,Ankit Sharma,NA
1061,733971,2,36,JSCA International Stadium Complex,AM Rahane,F du Plessis,KP Pietersen,SPD Smith,MS Dhoni,STR Binny,KW Richardson,HV Patel,SR Watson
1062,729317,1,41,Dubai International Cricket Stadium,Q de Kock,SS Iyer,SV Samson,NA,NA,TG Southee,MJ McClenaghan,JJ Bumrah,KH Pandya
1063,729317,2,52,Dubai International Cricket Stadium,RG Sharma,PA Patel,AT Rayudu,NA,NA,Z Khan,Mohammed Shami,P Negi,CH Morris
1064,729315,1,35,Sheikh Zayed Stadium,M Vijay,M Vohra,SE Marsh,DA Miller,NA,B Kumar,BB Sran,DJ Hooda,Mustafizur Rahman
1065,729315,2,65,Sheikh Zayed Stadium,DA Warner,S Dhawan,NA,NA,NA,Sandeep Sharma,KJ Abbott,GJ Maxwell,MM Sharma
1066,729313,1,50,Dubai International Cricket Stadium,V Kohli,SR Watson,AB de Villiers,NA,NA,P Kumar,DS Kulkarni,PV Tambe,SB Jakati
1067,729313,2,72,Dubai International Cricket Stadium,DR Smith,BB McCullum,NA,NA,NA,YS Chahal,KW Richardson,Iqbal Abdulla,SR Watson
1068,729311,1,31,Sharjah Cricket Stadium,AM Rahane,F du Plessis,SPD Smith,NA,NA,M Morkel,AD Russell,Shakib Al Hasan,SP Narine
1069,729311,2,59,Sharjah Cricket Stadium,RV Uthappa,SA Yadav,G Gambhir,Shakib Al Hasan,NA,JA Morkel,NLTC Perera,R Ashwin,NA
1070,729309,1,39,Sharjah Cricket Stadium,RG Sharma,AT Rayudu,PA Patel,NA,NA,Sandeep Sharma,MG Johnson,AR Patel,NA
1071,729309,2,40,Sharjah Cricket Stadium,M Vijay,M Vohra,SE Marsh,GJ Maxwell,NA,TG Southee,MJ McClenaghan,JJ Bumrah,NA
1072,729307,1,27,Sheikh Zayed Stadium,DA Warner,AP Tare,S Dhawan,EJG Morgan,DJ Hooda,AB Dinda,MR Marsh,NLTC Perera,NA
1073,729307,2,46,Sheikh Zayed Stadium,AM Rahane,SPD Smith,F du Plessis,NA,NA,B Kumar,A Nehra,Mustafizur Rahman,NA
1074,729305,1,71,Sheikh Zayed Stadium,DR Smith,BB McCullum,NA,NA,NA,Z Khan,S Nadeem,CH Morris,NA
1075,729305,2,22,Sheikh Zayed Stadium,Q de Kock,SV Samson,KK Nair,JP Duminy,RR Pant,P Kumar,DS Kulkarni,NA,NA
1076,729303,1,59,Dubai International Cricket Stadium,RV Uthappa,G Gambhir,NA,NA,NA,TG Southee,MJ McClenaghan,JJ Bumrah,Harbhajan Singh
1077,729303,2,64,Dubai International Cricket Stadium,RG Sharma,PA Patel,AT Rayudu,NA,NA,JD Unadkat,UT Yadav,Shakib Al Hasan,SP Narine
1078,729301,1,48,Dubai International Cricket Stadium,AM Rahane,SS Tiwary,SPD Smith,NA,NA,P Kumar,DS Kulkarni,NA,NA
1079,729301,2,72,Dubai International Cricket Stadium,DR Smith,BB McCullum,NA,NA,NA,JA Morkel,AB Dinda,NLTC Perera,R Ashwin
1080,729299,1,37,Sharjah Cricket Stadium,Q de Kock,SS Iyer,SV Samson,KK Nair,SW Billings,AD Russell,JO Holder,SP Narine,NA
1081,729299,2,43,Sharjah Cricket Stadium,RV Uthappa,G Gambhir,PP Chawla,YK Pathan,NA,Z Khan,Mohammed Shami,NA,NA
1082,729297,1,49,Dubai International Cricket Stadium,DA Warner,S Dhawan,KS Williamson,NA,NA,KW Richardson,SR Watson,Parvez Rasool,VR Aaron
1083,729297,2,45,Dubai International Cricket Stadium,V Kohli,KL Rahul,AB de Villiers,NA,NA,A Nehra,B Kumar,Mustafizur Rahman,NA
1084,729295,1,59,Sharjah Cricket Stadium,M Vijay,MP Stoinis,NA,NA,NA,P Kumar,DS Kulkarni,RA Jadeja,NA
1085,729295,2,36,Sharjah Cricket Stadium,DR Smith,BB McCullum,SK Raina,KD Karthik,NA,Sandeep Sharma,MM Sharma,MP Stoinis,AR Patel
1086,729293,1,54,Sheikh Zayed Stadium,AM Rahane,SS Tiwary,SPD Smith,NA,NA,TG Southee,MJ McClenaghan,KH Pandya,JJ Bumrah
1087,729293,2,47,Sheikh Zayed Stadium,RG Sharma,PA Patel,AT Rayudu,NA,NA,NLTC Perera,AB Dinda,SM Boland,NA
1088,729291,1,40,Sharjah Cricket Stadium,KL Rahul,CH Gayle,V Kohli,NA,NA,AD Russell,M Morkel,SP Narine,NA
1089,729291,2,37,Sharjah Cricket Stadium,RV Uthappa,G Gambhir,CA Lynn,MK Pandey,NA,STR Binny,S Aravind,SR Watson,YS Chahal
1090,729289,1,35,Dubai International Cricket Stadium,DR Smith,BB McCullum,AJ Finch,SK Raina,KD Karthik,S Nadeem,CH Morris,Z Khan,Mohammed Shami
1091,729289,2,61,Dubai International Cricket Stadium,Q de Kock,RR Pant,NA,NA,NA,P Kumar,DS Kulkarni,SK Raina,NA
1092,729287,1,40,Dubai International Cricket Stadium,RV Uthappa,G Gambhir,NA,NA,NA,Sandeep Sharma,MM Sharma,MP Stoinis,AR Patel
1093,729287,2,37,Dubai International Cricket Stadium,M Vijay,MP Stoinis,M Vohra,GJ Maxwell,WP Saha,AD Russell,M Morkel,UT Yadav,NA
1094,729285,1,48,Sheikh Zayed Stadium,RR Pant,SV Samson,KK Nair,NA,NA,AB Dinda,NLTC Perera,SM Boland,NA
1095,729285,2,50,Sheikh Zayed Stadium,AM Rahane,UT Khawaja,NA,NA,NA,J Yadav,CR Brathwaite,Mohammed Shami,NA
1096,729283,1,26,Sheikh Zayed Stadium,DR Smith,BB McCullum,SK Raina,KD Karthik,AJ Finch,B Kumar,A Nehra,Mustafizur Rahman,NA
1097,729283,2,38,Sheikh Zayed Stadium,DA Warner,S Dhawan,KS Williamson,MC Henriques,NA,P Kumar,PJ Sangwan,DS Kulkarni,NA
1098,729281,1,60,Sharjah Cricket Stadium,AM Rahane,UT Khawaja,SS Tiwary,NA,NA,STR Binny,Parvez Rasool,CJ Jordan,SR Watson
1099,729281,2,46,Sharjah Cricket Stadium,V Kohli,KL Rahul,NA,NA,NA,AB Dinda,RP Singh,NLTC Perera,NA
1100,729279,1,45,Sheikh Zayed Stadium,M Vijay,MP Stoinis,HM Amla,NA,NA,S Nadeem,Mohammed Shami,CH Morris,Z Khan
1101,729279,2,51,Sheikh Zayed Stadium,Q de Kock,SV Samson,NA,NA,NA,Sandeep Sharma,MM Sharma,KC Cariappa,MP Stoinis
1102,598073,1,51,Eden Gardens,DA Warner,S Dhawan,NA,NA,NA,TG Southee,MJ McClenaghan,Harbhajan Singh,JJ Bumrah
1103,598073,2,32,Eden Gardens,RG Sharma,PA Patel,KH Pandya,AT Rayudu,JC Buttler,B Kumar,A Nehra,BB Sran,NA
1104,598072,1,28,Eden Gardens,RV Uthappa,G Gambhir,MK Pandey,SA Yadav,"Shakib Al Hasan'
 'YK Pathan",P Kumar,DS Kulkarni,DR Smith,NA
1105,598072,2,46,Eden Gardens,DR Smith,BB McCullum,SK Raina,NA,NA,AD Russell,M Morkel,Shakib Al Hasan,PP Chawla
1106,598071,1,56,Feroz Shah Kotla,V Kohli,KL Rahul,NA,NA,NA,Sandeep Sharma,Anureet Singh,MM Sharma,MP Stoinis
1107,598071,2,50,Feroz Shah Kotla,HM Amla,M Vijay,WP Saha,NA,NA,STR Binny,YS Chahal,CJ Jordan,SR Watson
1108,598070,1,34,Feroz Shah Kotla,DA Warner,S Dhawan,KS Williamson,NA,NA,AB Dinda,RP Singh,NA,NA
1109,598070,2,25,Feroz Shah Kotla,AM Rahane,GJ Bailey,UT Khawaja,R Ashwin,NA,B Kumar,A Nehra,BB Sran,NA
1110,598069,1,25,"Rajiv Gandhi International Stadium, Uppal",V Kohli,AB de Villiers,CH Gayle,KL Rahul,NA,TG Southee,MJ McClenaghan,JJ Bumrah,KH Pandya
1111,598069,2,39,"Rajiv Gandhi International Stadium, Uppal",RG Sharma,PA Patel,AT Rayudu,NA,NA,STR Binny,S Aravind,CJ Jordan,SR Watson
1112,598068,1,51,M Chinnaswamy Stadium,DA Warner,S Dhawan,NA,NA,NA,J Yadav,NM Coulter-Nile,Mohammed Shami,NA
1113,598068,2,50,M Chinnaswamy Stadium,Q de Kock,MA Agarwal,KK Nair,NA,NA,B Kumar,A Nehra,BB Sran,Mustafizur Rahman
1114,598067,1,21,Subrata Roy Sahara Stadium,RG Sharma,UBT Chand,AT Rayudu,N Rana,NA,Sandeep Sharma,MM Sharma,AR Patel,NA
1115,598067,2,32,Subrata Roy Sahara Stadium,M Vijay,HM Amla,WP Saha,NA,NA,TG Southee,MJ McClenaghan,KH Pandya,JJ Bumrah
1116,598066,1,42,Himachal Pradesh Cricket Association Stadium,CH Gayle,V Kohli,AB de Villiers,NA,NA,P Kumar,DS Kulkarni,S Kaushik,PV Tambe
1117,598066,2,41,Himachal Pradesh Cricket Association Stadium,DR Smith,BB McCullum,RA Jadeja,KD Karthik,NA,STR Binny,S Aravind,YS Chahal,SR Watson
1118,598065,1,37,"Rajiv Gandhi International Stadium, Uppal",AM Rahane,UT Khawaja,GJ Bailey,SS Tiwary,NA,AD Russell,M Morkel,Shakib Al Hasan,NA
1119,598065,2,66,"Rajiv Gandhi International Stadium, Uppal",RV Uthappa,MK Pandey,G Gambhir,YK Pathan,NA,R Ashwin,AB Dinda,M Ashwin,A Zampa
1120,598064,1,47,"Punjab Cricket Association Stadium, Mohali",HM Amla,M Vijay,WP Saha,NA,NA,B Kumar,A Nehra,Mustafizur Rahman,BCJ Cutting
1121,598064,2,55,"Punjab Cricket Association Stadium, Mohali",DA Warner,S Dhawan,NA,NA,NA,Sandeep Sharma,M Vijay,MM Sharma,Anureet Singh
1122,598063,1,45,Wankhede Stadium,RG Sharma,MJ Guptill,NA,NA,NA,S Nadeem,CH Morris,Z Khan,NA
1123,598063,2,49,Wankhede Stadium,MA Agarwal,Q de Kock,KK Nair,SV Samson,NA,Harbhajan Singh,R Vinay Kumar,MJ McClenaghan,JJ Bumrah
1124,598062,1,51,"MA Chidambaram Stadium, Chepauk",RV Uthappa,G Gambhir,MK Pandey,NA,NA,STR Binny,S Aravind,Iqbal Abdulla,SR Watson
1125,598062,2,63,"MA Chidambaram Stadium, Chepauk",CH Gayle,V Kohli,NA,NA,NA,AD Russell,M Morkel,SP Narine,PP Chawla
1126,598061,1,28,JSCA International Stadium Complex,Q de Kock,SS Iyer,KK Nair,SV Samson,NA,AB Dinda,DL Chahar,NLTC Perera,NA
1127,598061,2,44,JSCA International Stadium Complex,AM Rahane,UT Khawaja,GJ Bailey,NA,NA,Z Khan,NM Coulter-Nile,CH Morris,NA
1128,598060,1,63,Wankhede Stadium,CH Gayle,V Kohli,NA,NA,NA,Sandeep Sharma,MM Sharma,KJ Abbott,KC Cariappa
1129,598060,2,59,Wankhede Stadium,M Vijay,HM Amla,WP Saha,DA Miller,Gurkeerat Singh,STR Binny,S Aravind,CJ Jordan,YS Chahal
1130,598059,1,44,Feroz Shah Kotla,RV Uthappa,G Gambhir,MK Pandey,PP Chawla,NA,P Kumar,DS Kulkarni,DR Smith,NA
1131,598059,2,55,Feroz Shah Kotla,DR Smith,SK Raina,BB McCullum,KD Karthik,AJ Finch,AS Rajpoot,SP Narine,M Morkel,NA
1132,598058,1,46,Sawai Mansingh Stadium,DA Warner,S Dhawan,NA,NA,NA,Z Khan,J Yadav,NM Coulter-Nile,CR Brathwaite
1133,598058,2,37,Sawai Mansingh Stadium,Q de Kock,RR Pant,KK Nair,NA,NA,B Kumar,BB Sran,Mustafizur Rahman,NA
1134,598057,1,52,JSCA International Stadium Complex,HM Amla,M Vijay,NA,NA,NA,IK Pathan,AB Dinda,DL Chahar,NLTC Perera
1135,598057,2,44,JSCA International Stadium Complex,AM Rahane,UT Khawaja,GJ Bailey,NA,NA,Sandeep Sharma,MM Sharma,KJ Abbott,NA
1136,598056,1,49,"Punjab Cricket Association Stadium, Mohali",RG Sharma,MJ Guptill,N Rana,KH Pandya,JC Buttler,P Kumar,DS Kulkarni,DR Smith,NA
1137,598056,2,70,"Punjab Cricket Association Stadium, Mohali",AJ Finch,SK Raina,BB McCullum,NA,NA,R Vinay Kumar,JJ Bumrah,MJ McClenaghan,KH Pandya
1138,598055,1,48,Subrata Roy Sahara Stadium,RV Uthappa,G Gambhir,C Munro,NA,NA,B Kumar,BB Sran,KS Williamson,DJ Hooda
1139,598055,2,48,Subrata Roy Sahara Stadium,S Dhawan,DA Warner,NV Ojha,NA,NA,YK Pathan,AS Rajpoot,Shakib Al Hasan,SP Narine
1140,598054,1,43,Feroz Shah Kotla,Q de Kock,RR Pant,KK Nair,NA,NA,STR Binny,S Aravind,CJ Jordan,SR Watson
1141,598054,2,49,Feroz Shah Kotla,CH Gayle,V Kohli,AB de Villiers,KL Rahul,NA,Z Khan,CH Morris,NA,NA
1142,598053,1,23,Subrata Roy Sahara Stadium,AJ Finch,BB McCullum,KD Karthik,SK Raina,DR Smith,S Aravind,Iqbal Abdulla,SR Watson,NA
1143,598053,2,31,Subrata Roy Sahara Stadium,CH Gayle,V Kohli,AB de Villiers,KL Rahul,"SR Watson'
 'Sachin Baby",P Kumar,DS Kulkarni,RA Jadeja,NA
