,ID,Innings,Venue,batsman1,batsman2,batsman3,batsman4,batsman5,batsman6,bowler1,bowler2,bowler3,bowler4,bowler5,tot_runs,batsman1_strike_rate,batsman1_batting_avg,batsman2_strike_rate,batsman2_batting_avg,batsman3_strike_rate,batsman3_batting_avg,batsman4_strike_rate,batsman4_batting_avg,batsman5_strike_rate,batsman5_batting_avg,batsman6_strike_rate,batsman6_batting_avg,bowler1_economy,bowler1_bowling_avg,bowler2_economy,bowler2_bowling_avg,bowler3_economy,bowler3_bowling_avg,bowler4_economy,bowler4_bowling_avg,bowler5_economy,bowler5_bowling_avg
1745,392202,2,SuperSport Park,RA Jadeja,GC Smith,RJ Quiney,SA Asnodkar,NA,NA,S Tyagi,JA Morkel,JDP Oram,NA,NA,38,107.30392156862744,26.0,78.60582251929536,28.76923076923077,105.35526068134764,13.0,113.1593715409806,30.88888888888889,0,0,0,0,8.357142857142858,46.8,8.666666666666666,38.23529411764706,9.61111111111111,57.66666666666666,0,0,0,0
1746,392201,1,SuperSport Park,HH Gibbs,RG Sharma,AC Gilchrist,AA Bilakhia,NA,NA,A Nehra,DP Nannes,PJ Sangwan,NA,NA,37,89.3966493621927,29.8,96.96599230179808,30.25925925925926,112.42119110480262,29.46808510638298,55.97222222222223,23.0,0,0,0,0,7.579234972677596,34.675,6.614035087719298,25.133333333333333,8.830508474576272,40.07692307692308,0,0,0,0
1747,392201,2,SuperSport Park,V Sehwag,AB de Villiers,G Gambhir,TM Dilshan,NA,NA,FH Edwards,Shoaib Ahmed,RP Singh,NA,NA,41,126.33711852586782,27.46551724137931,105.2500627348122,33.68181818181818,106.69287767793648,36.142857142857146,89.89479824713533,27.11111111111111,0,0,0,0,4.6923076923076925,20.33333333333333,12.333333333333334,37.0,7.407185628742515,35.34285714285714,0,0,0,0
1748,392200,1,Kingsmead,RS Bopara,KC Sangakkara,K Goel,Yuvraj Singh,NA,NA,SL Malinga,Harbhajan Singh,Z Khan,DJ Bravo,NA,26,71.9777152313917,26.0,98.03357753357754,37.285714285714285,75.93695133555815,20.0,84.78234728234727,16.083333333333332,0,0,0,0,6.54054054054054,32.7027027027027,7.1937984496124034,30.933333333333334,6.875576036866359,28.150943396226417,8.0,30.4,0,0
1749,392200,2,Kingsmead,DJ Bravo,SR Tendulkar,ST Jayasuriya,JP Duminy,S Dhawan,NA,IK Pathan,YA Abdulla,VS Malik,RR Powar,NA,23,100.515873015873,24.6,102.01030385410918,45.72,105.93046550399492,27.05263157894737,87.48646125116714,39.16666666666666,108.27256295114648,38.036144578313255,0,0,7.215686274509804,39.42857142857143,7.357142857142857,14.714285714285714,7.476190476190476,39.25,7.772727272727272,42.75,0,0
1750,392199,1,Kingsmead,BJ Hodge,BB McCullum,CH Gayle,SC Ganguly,NA,NA,P Kumar,A Kumble,Pankaj Singh,RE van der Merwe,KP Pietersen,45,68.91008944537651,21.142857142857142,109.57755965963696,27.31578947368421,119.72889157772649,37.0,84.86901488978373,27.84210526315789,0,0,0,0,6.919847328244275,45.325,5.0,30.0,7.8,24.375,10.0,20.0,6.666666666666667,20.0
1751,392199,2,Kingsmead,JH Kallis,SP Goswami,NA,NA,NA,NA,CH Gayle,M Kartik,I Sharma,AB Agarkar,NA,46,90.79866502772862,31.393939393939394,81.08709273182959,20.375,0,0,0,0,0,0,0,0,8.45,56.333333333333336,7.133333333333334,30.571428571428573,7.308056872037914,35.04545454545455,9.833333333333334,49.16666666666666,0,0
1752,392198,1,SuperSport Park,V Sehwag,AB de Villiers,G Gambhir,TM Dilshan,NA,NA,Kamran Khan,MM Patel,AD Mascarenhas,NA,NA,42,126.33711852586782,27.46551724137931,105.2500627348122,33.68181818181818,106.69287767793648,36.142857142857146,89.89479824713533,27.11111111111111,0,0,0,0,9.5,26.6,7.192660550458716,27.03448275862069,7.357142857142857,17.166666666666668,0,0,0,0
1753,392198,2,SuperSport Park,GC Smith,RJ Quiney,SA Asnodkar,PC Valthaty,NA,NA,A Nehra,DP Nannes,PJ Sangwan,NA,NA,33,78.60582251929536,28.76923076923077,105.35526068134764,13.0,113.1593715409806,30.88888888888889,90.2770685521158,20.8,0,0,0,0,7.579234972677596,34.675,6.614035087719298,25.133333333333333,8.830508474576272,40.07692307692308,0,0,0,0
1754,392197,1,St George's Park,ST Jayasuriya,SR Tendulkar,NA,NA,NA,NA,AB Dinda,I Sharma,SC Ganguly,NA,NA,61,105.93046550399492,27.05263157894737,102.01030385410918,45.72,0,0,0,0,0,0,0,0,7.481481481481482,30.60606060606061,7.308056872037914,35.04545454545455,10.666666666666666,32.0,0,0,0,0
1755,392197,2,St George's Park,BJ Hodge,BB McCullum,CH Gayle,SC Ganguly,NA,NA,SL Malinga,Harbhajan Singh,Z Khan,DJ Bravo,NA,47,68.91008944537651,21.142857142857142,109.57755965963696,27.31578947368421,119.72889157772649,37.0,84.86901488978373,27.84210526315789,0,0,0,0,6.54054054054054,32.7027027027027,7.1937984496124034,30.933333333333334,6.875576036866359,28.150943396226417,8.0,30.4,0,0
1756,392196,1,Kingsmead,PA Patel,SK Raina,ML Hayden,NA,NA,NA,FH Edwards,Y Venugopal Rao,DR Smith,RP Singh,NA,62,100.89885541728164,26.816901408450704,115.83327464503218,34.666666666666664,113.07529838510096,42.785714285714285,0,0,0,0,0,0,4.6923076923076925,20.33333333333333,9.571428571428571,67.0,11.181818181818182,24.6,7.407185628742515,35.34285714285714,0,0
1757,392196,2,Kingsmead,HH Gibbs,VVS Laxman,AC Gilchrist,NA,NA,NA,JA Morkel,L Balaji,M Muralitharan,SK Raina,MS Gony,69,89.3966493621927,29.8,82.42794140301064,20.77777777777778,112.42119110480262,29.46808510638298,0,0,0,0,0,0,8.666666666666666,38.23529411764706,7.173333333333333,35.86666666666667,6.44,53.66666666666666,7.545454545454546,41.5,8.91358024691358,40.11111111111112
1758,392195,1,Newlands,RS Bopara,KC Sangakkara,Yuvraj Singh,NA,NA,NA,Kamran Khan,YK Pathan,MM Patel,AD Mascarenhas,NA,38,71.9777152313917,26.0,98.03357753357754,37.285714285714285,84.78234728234727,16.083333333333332,0,0,0,0,0,0,9.5,26.6,6.813559322033898,28.714285714285715,7.192660550458716,27.03448275862069,7.357142857142857,17.166666666666668,0,0
1759,392195,2,Newlands,SA Asnodkar,AD Mascarenhas,YK Pathan,RA Jadeja,GC Smith,RJ Quiney,IK Pathan,YA Abdulla,RR Powar,VRV Singh,NA,32,113.1593715409806,30.88888888888889,200.0,4.0,121.7773497051572,30.08333333333333,107.30392156862744,26.0,78.60582251929536,28.76923076923077,105.35526068134764,13.0,7.215686274509804,39.42857142857143,7.357142857142857,14.714285714285714,7.772727272727272,42.75,10.461538461538462,136.0,0,0
1760,392194,1,St George's Park,KP Pietersen,LRPL Taylor,JH Kallis,RV Uthappa,NA,NA,A Nehra,DP Nannes,PJ Sangwan,NA,NA,45,115.6934533720248,78.4,91.18274347922863,51.66666666666666,90.79866502772862,31.393939393939394,110.56833854761078,33.95,0,0,0,0,7.579234972677596,34.675,6.614035087719298,25.133333333333333,8.830508474576272,40.07692307692308,0,0,0,0
1761,392194,2,St George's Park,V Sehwag,AB de Villiers,G Gambhir,TM Dilshan,NA,NA,Pankaj Singh,R Vinay Kumar,JH Kallis,NA,NA,43,126.33711852586782,27.46551724137931,105.2500627348122,33.68181818181818,106.69287767793648,36.142857142857146,89.89479824713533,27.11111111111111,0,0,0,0,7.8,24.375,7.380952380952381,31.0,7.441860465116279,35.55555555555556,0,0,0,0
1762,392192,1,Kingsmead,HH Gibbs,AC Gilchrist,NA,NA,NA,NA,Z Khan,Harbhajan Singh,SL Malinga,DJ Bravo,NA,55,89.3966493621927,29.8,112.42119110480262,29.46808510638298,0,0,0,0,0,0,0,0,6.875576036866359,28.150943396226417,7.1937984496124034,30.933333333333334,6.54054054054054,32.7027027027027,8.0,30.4,0,0
1763,392192,2,Kingsmead,JP Duminy,ST Jayasuriya,SR Tendulkar,NA,NA,NA,FH Edwards,Harmeet Singh,RP Singh,NA,NA,50,87.48646125116714,39.16666666666666,105.93046550399492,27.05263157894737,102.01030385410918,45.72,0,0,0,0,0,0,4.6923076923076925,20.33333333333333,9.1875,24.5,7.407185628742515,35.34285714285714,0,0,0,0
1764,392191,1,Kingsmead,JD Ryder,JH Kallis,RV Uthappa,R Dravid,KP Pietersen,NA,IK Pathan,YA Abdulla,RR Bose,NA,NA,49,105.5876770940292,24.444444444444443,90.79866502772862,31.393939393939394,110.56833854761078,33.95,94.86145391526014,53.23529411764706,115.6934533720248,78.4,0,0,7.215686274509804,39.42857142857143,7.357142857142857,14.714285714285714,12.0,24.0,0,0,0,0
1765,392191,2,Kingsmead,RS Bopara,K Goel,NA,NA,NA,NA,R Vinay Kumar,P Kumar,Pankaj Singh,JH Kallis,NA,44,71.9777152313917,26.0,75.93695133555815,20.0,0,0,0,0,0,0,0,0,7.380952380952381,31.0,6.919847328244275,45.325,7.8,24.375,7.441860465116279,35.55555555555556,0,0
1766,392190,1,Newlands,YK Pathan,GC Smith,RJ Quiney,PC Valthaty,NA,NA,I Sharma,Anureet Singh,AB Agarkar,NA,NA,54,121.7773497051572,30.08333333333333,78.60582251929536,28.76923076923077,105.35526068134764,13.0,90.2770685521158,20.8,0,0,0,0,7.308056872037914,35.04545454545455,7.37037037037037,28.428571428571427,9.833333333333334,49.16666666666666,0,0,0,0
1767,392190,2,Newlands,LR Shukla,BB McCullum,CH Gayle,NA,NA,NA,YK Pathan,AD Mascarenhas,NA,NA,NA,38,41.66666666666666,2.0,109.57755965963696,27.31578947368421,119.72889157772649,37.0,0,0,0,0,0,0,6.813559322033898,28.714285714285715,7.357142857142857,17.166666666666668,0,0,0,0,0,0
1768,392189,1,Kingsmead,V Sehwag,AB de Villiers,G Gambhir,TM Dilshan,NA,NA,JA Morkel,L Balaji,MS Gony,A Flintoff,NA,59,126.33711852586782,27.46551724137931,105.2500627348122,33.68181818181818,106.69287767793648,36.142857142857146,89.89479824713533,27.11111111111111,0,0,0,0,8.666666666666666,38.23529411764706,7.173333333333333,35.86666666666667,8.91358024691358,40.11111111111112,10.5,21.0,0,0
1769,392189,2,Kingsmead,PA Patel,SK Raina,ML Hayden,NA,NA,NA,A Nehra,DP Nannes,AM Salvi,PJ Sangwan,NA,61,100.89885541728164,26.816901408450704,115.83327464503218,34.666666666666664,113.07529838510096,42.785714285714285,0,0,0,0,0,0,7.579234972677596,34.675,6.614035087719298,25.133333333333333,7.181818181818182,79.0,8.830508474576272,40.07692307692308,0,0
1770,392188,1,Newlands,HH Gibbs,VVS Laxman,AC Gilchrist,NA,NA,NA,DW Steyn,P Kumar,JH Kallis,NA,NA,62,89.3966493621927,29.8,82.42794140301064,20.77777777777778,112.42119110480262,29.46808510638298,0,0,0,0,0,0,6.502645502645502,36.14705882352941,6.919847328244275,45.325,7.441860465116279,35.55555555555556,0,0,0,0
1771,392188,2,Newlands,RV Uthappa,KP Pietersen,JD Ryder,JH Kallis,NA,NA,FH Edwards,Harmeet Singh,RP Singh,NA,NA,31,110.56833854761078,33.95,115.6934533720248,78.4,105.5876770940292,24.444444444444443,90.79866502772862,31.393939393939394,0,0,0,0,4.6923076923076925,20.33333333333333,9.1875,24.5,7.407185628742515,35.34285714285714,0,0,0,0
1772,392186,1,Kingsmead,RS Bopara,IK Pathan,K Goel,NA,NA,NA,MC Henriques,AB Dinda,I Sharma,NA,NA,46,71.9777152313917,26.0,126.57738095238096,30.666666666666668,75.93695133555815,20.0,0,0,0,0,0,0,8.235294117647058,31.11111111111111,7.481481481481482,30.60606060606061,7.308056872037914,35.04545454545455,0,0,0,0
1773,392186,2,Kingsmead,BJ Hodge,BB McCullum,CH Gayle,NA,NA,NA,IK Pathan,YA Abdulla,VS Malik,NA,NA,60,68.91008944537651,21.142857142857142,109.57755965963696,27.31578947368421,119.72889157772649,37.0,0,0,0,0,0,0,7.215686274509804,39.42857142857143,7.357142857142857,14.714285714285714,7.476190476190476,39.25,0,0,0,0
1774,392185,1,St George's Park,PA Patel,ML Hayden,NA,NA,NA,NA,DW Steyn,R Vinay Kumar,P Kumar,JH Kallis,NA,68,100.89885541728164,26.816901408450704,113.07529838510096,42.785714285714285,0,0,0,0,0,0,0,0,6.502645502645502,36.14705882352941,7.380952380952381,31.0,6.919847328244275,45.325,7.441860465116279,35.55555555555556,0,0
1775,392185,2,St George's Park,RV Uthappa,P Kumar,JH Kallis,LRPL Taylor,NA,NA,JA Morkel,L Balaji,MS Gony,NA,NA,46,110.56833854761078,33.95,60.0,3.0,90.79866502772862,31.393939393939394,91.18274347922863,51.66666666666666,0,0,0,0,8.666666666666666,38.23529411764706,7.173333333333333,35.86666666666667,8.91358024691358,40.11111111111112,0,0,0,0
1776,392184,1,Newlands,A Chopra,SC Ganguly,CH Gayle,BJ Hodge,BB McCullum,NA,FH Edwards,Harmeet Singh,RP Singh,NA,NA,21,59.0,13.5,84.86901488978373,27.84210526315789,119.72889157772649,37.0,68.91008944537651,21.142857142857142,109.57755965963696,27.31578947368421,0,0,4.6923076923076925,20.33333333333333,9.1875,24.5,7.407185628742515,35.34285714285714,0,0,0,0
1777,392184,2,Newlands,HH Gibbs,VVS Laxman,RG Sharma,AC Gilchrist,NA,NA,I Sharma,AB Dinda,NA,NA,NA,37,89.3966493621927,29.8,82.42794140301064,20.77777777777778,96.96599230179808,30.25925925925926,112.42119110480262,29.46808510638298,0,0,0,0,7.308056872037914,35.04545454545455,7.481481481481482,30.60606060606061,0,0,0,0,0,0
1778,392183,1,Newlands,RS Bopara,K Goel,NA,NA,NA,NA,DP Nannes,AM Salvi,PJ Sangwan,VY Mahesh,NA,67,71.9777152313917,26.0,75.93695133555815,20.0,0,0,0,0,0,0,0,0,6.614035087719298,25.133333333333333,7.181818181818182,79.0,8.830508474576272,40.07692307692308,11.461538461538462,37.25,0,0
1779,392183,2,Newlands,V Sehwag,G Gambhir,NA,NA,NA,NA,YA Abdulla,VS Malik,IK Pathan,VRV Singh,PP Chawla,58,126.33711852586782,27.46551724137931,106.69287767793648,36.142857142857146,0,0,0,0,0,0,0,0,7.357142857142857,14.714285714285714,7.476190476190476,39.25,7.215686274509804,39.42857142857143,10.461538461538462,136.0,7.683333333333334,25.61111111111111
1780,392182,1,Newlands,JD Ryder,LRPL Taylor,RV Uthappa,R Dravid,KP Pietersen,NA,Kamran Khan,MM Patel,AD Mascarenhas,NA,NA,29,105.5876770940292,24.444444444444443,91.18274347922863,51.66666666666666,110.56833854761078,33.95,94.86145391526014,53.23529411764706,115.6934533720248,78.4,0,0,9.5,26.6,7.192660550458716,27.03448275862069,7.357142857142857,17.166666666666668,0,0,0,0
1781,392182,2,Newlands,GC Smith,NK Patel,SA Asnodkar,T Henderson,NA,NA,DW Steyn,P Kumar,R Vinay Kumar,NA,NA,14,78.60582251929536,28.76923076923077,66.23137891520244,45.0,113.1593715409806,30.88888888888889,20.0,2.0,0,0,0,0,6.502645502645502,36.14705882352941,6.919847328244275,45.325,7.380952380952381,31.0,0,0,0,0
1782,392181,1,Newlands,S Dhawan,ST Jayasuriya,SR Tendulkar,NA,NA,NA,T Thushara,MS Gony,A Flintoff,NA,NA,40,108.27256295114648,38.036144578313255,105.93046550399492,27.05263157894737,102.01030385410918,45.72,0,0,0,0,0,0,6.0,20.0,8.91358024691358,40.11111111111112,10.5,21.0,0,0,0,0
1783,392181,2,Newlands,PA Patel,SK Raina,ML Hayden,A Flintoff,NA,NA,Z Khan,SL Malinga,DJ Bravo,NA,NA,40,100.89885541728164,26.816901408450704,115.83327464503218,34.666666666666664,113.07529838510096,42.785714285714285,93.33333333333331,14.0,0,0,0,0,6.875576036866359,28.150943396226417,6.54054054054054,32.7027027027027,8.0,30.4,0,0,0,0
1784,336040,1,Dr DY Patil Sports Academy,PA Patel,SK Raina,S Vidyut,NA,NA,NA,SR Watson,YK Pathan,MM Patel,Sohail Tanvir,NA,42,100.89885541728164,26.816901408450704,115.83327464503218,34.666666666666664,120.12987012987014,20.6,0,0,0,0,0,0,7.302158273381295,29.852941176470587,6.813559322033898,28.714285714285715,7.192660550458716,27.03448275862069,6.590909090909091,24.166666666666668,0,0
1785,336040,2,Dr DY Patil Sports Academy,NK Patel,Kamran Akmal,SA Asnodkar,NA,NA,NA,M Ntini,MS Gony,NA,NA,NA,41,66.23137891520244,45.0,123.95833333333331,25.5,113.1593715409806,30.88888888888889,0,0,0,0,0,0,7.0,36.4,8.91358024691358,40.11111111111112,0,0,0,0,0,0
1786,336039,1,Wankhede Stadium,KC Sangakkara,SE Marsh,JR Hopes,IK Pathan,DPMD Jayawardene,Yuvraj Singh,M Muralitharan,MS Gony,M Ntini,NA,NA,35,98.03357753357754,37.285714285714285,100.45437744686728,38.95,104.00481404683087,23.857142857142858,126.57738095238096,30.666666666666668,107.62302886797772,27.772727272727277,84.78234728234727,16.083333333333332,6.44,53.66666666666666,8.91358024691358,40.11111111111112,7.0,36.4,0,0,0,0
1787,336039,2,Wankhede Stadium,PA Patel,SK Raina,S Vidyut,NA,NA,NA,IK Pathan,S Sreesanth,RR Powar,VRV Singh,NA,35,100.89885541728164,26.816901408450704,115.83327464503218,34.666666666666664,120.12987012987014,20.6,0,0,0,0,0,0,7.215686274509804,39.42857142857143,7.778947368421052,26.392857142857142,7.772727272727272,42.75,10.461538461538462,136.0,0,0
1788,336038,1,Wankhede Stadium,GC Smith,SA Asnodkar,NA,NA,NA,NA,GD McGrath,Mohammad Asif,VY Mahesh,NA,NA,58,78.60582251929536,28.76923076923077,113.1593715409806,30.88888888888889,0,0,0,0,0,0,0,0,5.891891891891892,27.25,9.8,49.0,11.461538461538462,37.25,0,0,0,0
1789,336038,2,Wankhede Stadium,MK Tiwary,V Sehwag,TM Dilshan,G Gambhir,S Dhawan,NA,SR Watson,MM Patel,Sohail Tanvir,NA,NA,28,78.77399071516717,22.4,126.33711852586782,27.46551724137931,89.89479824713533,27.11111111111111,106.69287767793648,36.142857142857146,108.27256295114648,38.036144578313255,0,0,7.302158273381295,29.852941176470587,7.192660550458716,27.03448275862069,6.590909090909091,24.166666666666668,0,0,0,0
